timestamp,runs_done,accept,median_s,success_rate,avg_attacks,pop,gens,elitism,tourn_k,cross,mut
2025-09-21 09:03:50,1326,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:03:53,1360,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:03:54,1394,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:03:55,1428,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:03:58,1462,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:01,1496,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:01,1530,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:03,1564,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:03,1598,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:04,1632,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:07,1666,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:10,1700,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:12,1734,0,0.024127,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:04:13,1768,1,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:14,1802,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:15,1836,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:19,1870,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:20,1904,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:23,1938,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:26,1972,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:29,2006,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:30,2040,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:31,2074,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:34,2108,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:36,2142,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:37,2176,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:39,2210,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:40,2244,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:42,2278,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:44,2312,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:48,2346,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:51,2380,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:54,2414,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:56,2448,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:04:58,2482,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:01,2516,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:03,2550,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:07,2584,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:09,2618,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:13,2652,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:16,2686,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:18,2720,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:18,2754,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:19,2788,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:22,2822,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:26,2856,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:29,2890,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:32,2924,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:33,2958,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:36,2992,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:37,3026,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:41,3060,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:42,3094,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:44,3128,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:47,3162,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:49,3196,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:50,3230,0,0.021213,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:52,3264,1,0.056679,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:55,3298,1,0.035323,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:56,3332,1,0.029613,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:05:57,3366,0,0.029613,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:00,3400,0,0.029613,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:02,3434,0,0.029613,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:05,3468,0,0.029613,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:09,3502,0,0.029613,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:12,3536,0,0.029613,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:14,3570,1,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:18,3604,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:18,3638,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:22,3672,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:25,3706,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:28,3740,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:31,3774,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:34,3808,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:37,3842,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:40,3876,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:44,3910,0,0.028078,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:46,3944,1,0.022492,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:48,3978,0,0.022492,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:50,4012,0,0.022492,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:51,4046,0,0.022492,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:55,4080,0,0.022492,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:56,4114,1,0.044747,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:06:58,4148,1,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:00,4182,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:03,4216,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:05,4250,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:07,4284,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:09,4318,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:12,4352,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:14,4386,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:16,4420,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:19,4454,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:20,4488,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:23,4522,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:25,4556,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:28,4590,0,0.026806,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:30,4624,1,0.024732,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:33,4658,0,0.024732,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:37,4692,0,0.024732,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:40,4726,0,0.024732,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:40,4760,1,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:42,4794,0,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:45,4828,0,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:46,4862,0,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:49,4896,0,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:52,4930,0,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:54,4964,0,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:57,4998,0,0.020916,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:07:59,5032,1,0.067652,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:02,5066,0,0.067652,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:04,5100,1,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:07,5134,0,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:10,5168,0,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:13,5202,0,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:15,5236,0,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:18,5270,0,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:21,5304,0,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:24,5338,0,0.027245,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:27,5372,1,0.025728,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:30,5406,0,0.025728,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:30,5440,0,0.025728,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:31,5474,0,0.025728,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:34,5508,0,0.025728,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:35,5542,0,0.025728,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:36,5576,1,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:39,5610,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:42,5644,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:42,5678,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:44,5712,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:45,5746,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:47,5780,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:50,5814,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:53,5848,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:56,5882,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:08:59,5916,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:01,5950,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:04,5984,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:07,6018,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:10,6052,0,0.023431,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:12,6086,1,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:16,6120,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:19,6154,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:22,6188,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:24,6222,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:28,6256,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:29,6290,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:32,6324,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:35,6358,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:39,6392,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:41,6426,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:41,6460,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:44,6494,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:46,6528,0,0.022877,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:47,6562,1,0.028172,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:50,6596,1,0.031047,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:53,6630,0,0.031047,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:54,6664,0,0.031047,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:09:57,6698,0,0.031047,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:00,6732,1,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:01,6766,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:04,6800,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:07,6834,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:10,6868,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:12,6902,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:13,6936,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:15,6970,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 09:10:17,7004,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:16,34,0,0.025649,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:18,68,1,0.023364,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:21,102,0,0.023364,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:21,136,0,0.023364,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:25,170,0,0.023364,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:28,204,0,0.023364,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:31,238,0,0.023364,1.0000,0.000,181,1097,2,3,0.794,0.150
2025-09-21 10:28:32,272,1,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:33,306,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:35,340,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:36,374,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:38,408,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:39,442,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:42,476,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:45,510,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:47,544,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:48,578,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:51,612,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:52,646,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:54,680,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:55,714,0,0.018879,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:57,748,1,0.031782,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:28:59,782,1,0.024932,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:29:00,816,0,0.024932,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:29:02,850,0,0.024932,1.0000,0.000,188,1016,3,4,0.780,0.187
2025-09-21 10:29:03,884,1,0.021587,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:08,918,0,0.021587,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:11,952,0,0.021587,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:15,986,0,0.021587,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:18,1020,1,0.027873,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:22,1054,0,0.027873,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:26,1088,0,0.027873,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:27,1122,0,0.027873,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:29,1156,0,0.027873,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:30,1190,0,0.027873,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:34,1224,0,0.027873,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:35,1258,1,0.021608,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:37,1292,0,0.021608,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:41,1326,0,0.021608,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:43,1360,0,0.021608,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:45,1394,0,0.021608,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:50,1428,0,0.021608,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:51,1462,0,0.021608,1.0000,0.000,200,1053,2,5,0.770,0.181
2025-09-21 10:29:54,1496,1,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:29:58,1530,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:02,1564,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:05,1598,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:09,1632,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:10,1666,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:12,1700,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:16,1734,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:18,1768,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:22,1802,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:26,1836,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:30,1870,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:34,1904,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:38,1938,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:40,1972,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:42,2006,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:45,2040,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:47,2074,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:52,2108,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:55,2142,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:30:59,2176,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:03,2210,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:07,2244,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:12,2278,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:15,2312,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:19,2346,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:23,2380,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:26,2414,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:30,2448,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:34,2482,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:38,2516,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:41,2550,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:43,2584,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:45,2618,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
2025-09-21 10:31:49,2652,0,0.018569,1.0000,0.000,186,1122,4,6,0.787,0.181
