timestamp,runs_done,accept,median_s,success_rate,avg_attacks,pop,gens,elitism,tourn_k,cross,mut
2025-09-21 09:00:27,34,0,0.001556,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:00:27,68,0,0.001556,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:00:27,102,0,0.001556,1.0000,0.000,200,1000,2,3,0.800,0.150
2025-09-21 09:00:28,136,1,0.001510,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:28,170,1,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:28,204,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:29,238,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:29,272,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:29,306,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:29,340,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:30,374,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:30,408,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:30,442,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:31,476,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:31,510,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:31,544,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:32,578,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:32,612,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:33,646,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:33,680,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:33,714,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:34,748,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:34,782,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:34,816,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:35,850,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:35,884,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:35,918,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:36,952,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:36,986,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:36,1020,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:37,1054,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:37,1088,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:37,1122,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:38,1156,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:38,1190,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:38,1224,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:39,1258,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:39,1292,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:39,1326,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:39,1360,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:40,1394,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:40,1428,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:41,1462,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:41,1496,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:41,1530,0,0.001437,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:42,1564,1,0.001536,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:42,1598,0,0.001536,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:42,1632,1,0.001581,1.0000,0.000,188,920,4,4,0.771,0.163
2025-09-21 09:00:43,1666,1,0.001477,1.0000,0.000,188,920,4,4,0.771,0.163
