timestamp,runs_done,accept,median_s,best_median_s,success_rate,avg_attacks,pop,gens,elitism,tourn_k,cross,mut
2025-09-22 08:58:54,34,0,2.365395,2.365395,1.0000,0.000,182,818,15,6,0.882,0.020
2025-09-22 09:00:28,68,0,2.365395,2.365395,1.0000,0.000,182,818,15,6,0.882,0.020
2025-09-22 09:00:58,102,0,2.365395,2.365395,1.0000,0.000,182,818,15,6,0.882,0.020
2025-09-22 09:05:04,136,0,2.365395,2.365395,1.0000,0.000,182,818,15,6,0.882,0.020
2025-09-22 09:06:00,170,1,2.606670,2.606670,1.0000,0.000,168,854,15,6,0.930,0.026
2025-09-22 09:06:25,204,0,2.606670,2.606670,1.0000,0.000,168,854,15,6,0.930,0.026
2025-09-22 09:07:55,238,0,2.606670,2.606670,1.0000,0.000,168,854,15,6,0.930,0.026
2025-09-22 09:09:18,272,0,2.606670,2.606670,1.0000,0.000,168,854,15,6,0.930,0.026
